id,ref,phases,expmeth,solvent,property,property_type,V1,V2,V3,V4,dV4,dV3,temperature,pressure,mole_fraction,gamma,cmp1_id,cmp1_name,cmp1_formula,cmp1_smiles,cmp1_smiles_error,cmp1_sample,cmp1_mw,cmp2_id,cmp2_name,cmp2_formula,cmp2_smiles,cmp2_smiles_error,cmp2_sample,cmp2_mw,SMILES_IL,SMILES_solute,IL_name,solute_name,IL_id,solute_id
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,5.36,0.37,,298.15,101.0,0.0,5.36,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,5.44,0.37,,308.15,101.0,0.0,5.44,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,5.53,0.38,,318.15,101.0,0.0,5.53,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,5.58,0.38,,328.15,101.0,0.0,5.58,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,5.66,0.39,,338.15,101.0,0.0,5.66,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,5.72,0.39,,348.15,101.0,0.0,5.72,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,5.78,0.39,,358.15,101.0,0.0,5.78,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
QqBKK,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,5.85,0.4,,368.15,101.0,0.0,5.85,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",96.17,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptyne,ABDWVo,AASZsI
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,24.7,1.7,,298.15,101.0,0.0,24.7,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,23.5,1.6,,308.15,101.0,0.0,23.5,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,22.4,1.5,,318.15,101.0,0.0,22.4,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,21.4,1.5,,328.15,101.0,0.0,21.4,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,20.5,1.4,,338.15,101.0,0.0,20.5,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,19.7,1.3,,348.15,101.0,0.0,19.7,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,19.0,1.3,,358.15,101.0,0.0,19.0,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
Nhwpy,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,18.3,1.3,,368.15,101.0,0.0,18.3,AAStUS,1-heptene,C7 H14,C=CCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",98.19,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C=CCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-heptene,ABDWVo,AAStUS
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,2.31,0.16,,298.15,101.0,0.0,2.31,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,2.33,0.16,,308.15,101.0,0.0,2.33,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,2.35,0.16,,318.15,101.0,0.0,2.35,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,2.37,0.16,,328.15,101.0,0.0,2.37,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,2.4,0.16,,338.15,101.0,0.0,2.4,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,2.42,0.16,,348.15,101.0,0.0,2.42,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,2.43,0.17,,358.15,101.0,0.0,2.43,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
VzkaE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,2.45,0.17,,368.15,101.0,0.0,2.45,AARlpN,toluene,C7 H8,Cc1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",92.14,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,Cc1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,toluene,ABDWVo,AARlpN
