ref_id_general_group,original_index_general_group,temperature_general_group,gamma_general_group,ref_id_group_0,original_index_group_0,temperature_group_0,gamma_group_0,ref_id_group_1,original_index_group_1,temperature_group_1,gamma_group_1,ref_id_group_2,original_index_group_2,temperature_group_2,gamma_group_2,ref_id_group_3,original_index_group_3,temperature_group_3,gamma_group_3,ref_id_group_4,original_index_group_4,temperature_group_4,gamma_group_4,ref_id_group_5,original_index_group_5,temperature_group_5,gamma_group_5,ref_id_seudo_group,original_index_seudo_group,temperature_seudo_group,gamma_seudo_group
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94]","[8128, 8129, 8130, 8131, 8132, 8133, 45140, 45141, 45142, 45143]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 343.15, 353.15, 363.15, 373.15]","[0.639, 0.678, 0.715, 0.754, 0.793, 0.83, 0.63, 0.65, 0.67, 0.68]","[94, 94, 94, 94]","[45140, 45141, 45142, 45143]","[343.15, 353.15, 363.15, 373.15]","[0.63, 0.65, 0.67, 0.68]","[47, 47, 47, 47, 47, 47]","[8128, 8129, 8130, 8131, 8132, 8133]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[0.639, 0.678, 0.715, 0.754, 0.793, 0.83]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[31995, 31996, 31997, 31998, 31999, 34165, 34166, 34167, 34168, 34169]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[17.9, 17.9, 18.0, 17.9, 17.9, 19.4, 18.8, 19.1, 18.6, 18.3]","[115, 115, 115, 115, 115]","[31995, 31996, 31997, 31998, 31999]","[318.15, 323.15, 333.15, 343.15, 353.15]","[17.9, 17.9, 18.0, 17.9, 17.9]","[124, 124, 124, 124, 124]","[34165, 34166, 34167, 34168, 34169]","[313.15, 323.15, 343.15, 363.15, 373.15]","[19.4, 18.8, 19.1, 18.6, 18.3]",,,,,,,,,,,,,,,,,,,,
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23170, 23171, 23172, 23173, 23174, 23175, 40308, 40309, 40310, 40311]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.22, 2.32, 2.0, 2.05, 1.79, 1.82, 0.85, 0.83, 0.81, 0.8]","[88, 88, 88, 88, 88, 88]","[23170, 23171, 23172, 23173, 23174, 23175]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[2.22, 2.32, 2.0, 2.05, 1.79, 1.82]","[155, 155, 155, 155]","[40308, 40309, 40310, 40311]","[343.15, 353.15, 363.15, 373.15]","[0.85, 0.83, 0.81, 0.8]",,,,,,,,,,,,,,,,,,,,
"[68, 68, 68, 68, 68, 37, 37, 37, 37, 37]","[34730, 34731, 34732, 34733, 34734, 38575, 38576, 38577, 38578, 38579]","[313.15, 323.15, 333.15, 343.15, 353.15, 323.0, 333.4, 343.8, 354.2, 365.0]","[1.934, 1.651, 1.386, 1.367, 1.187, 1.68, 1.59, 1.5, 1.42, 1.29]","[68, 68, 68, 68, 68]","[34730, 34731, 34732, 34733, 34734]","[313.15, 323.15, 333.15, 343.15, 353.15]","[1.934, 1.651, 1.386, 1.367, 1.187]","[37, 37, 37, 37, 37]","[38575, 38576, 38577, 38578, 38579]","[323.0, 333.4, 343.8, 354.2, 365.0]","[1.68, 1.59, 1.5, 1.42, 1.29]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32110, 32111, 32112, 32113, 32114, 34045, 34046, 34047, 34048, 34049]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[3.52, 3.55, 3.6, 3.65, 3.69, 3.32, 3.43, 3.52, 3.7, 3.77]","[115, 115, 115, 115, 115]","[32110, 32111, 32112, 32113, 32114]","[318.15, 323.15, 333.15, 343.15, 353.15]","[3.52, 3.55, 3.6, 3.65, 3.69]","[124, 124, 124, 124, 124]","[34045, 34046, 34047, 34048, 34049]","[313.15, 323.15, 343.15, 363.15, 373.15]","[3.32, 3.43, 3.52, 3.7, 3.77]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32120, 32121, 32122, 32123, 32124, 34040, 34041, 34042, 34043, 34044]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[1.41, 1.42, 1.46, 1.49, 1.53, 1.38, 1.4, 1.49, 1.6, 1.62]","[115, 115, 115, 115, 115]","[32120, 32121, 32122, 32123, 32124]","[318.15, 323.15, 333.15, 343.15, 353.15]","[1.41, 1.42, 1.46, 1.49, 1.53]","[124, 124, 124, 124, 124]","[34040, 34041, 34042, 34043, 34044]","[313.15, 323.15, 343.15, 363.15, 373.15]","[1.38, 1.4, 1.49, 1.6, 1.62]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32140, 32141, 32142, 32143, 32144, 34210, 34211, 34212, 34213, 34214]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[115.0, 110.0, 102.0, 95.2, 89.2, 119.0, 111.0, 96.0, 86.0, 81.0]","[115, 115, 115, 115, 115]","[32140, 32141, 32142, 32143, 32144]","[318.15, 323.15, 333.15, 343.15, 353.15]","[115.0, 110.0, 102.0, 95.2, 89.2]","[124, 124, 124, 124, 124]","[34210, 34211, 34212, 34213, 34214]","[313.15, 323.15, 343.15, 363.15, 373.15]","[119.0, 111.0, 96.0, 86.0, 81.0]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32145, 32146, 32147, 32148, 32149, 34015, 34016, 34017, 34018, 34019]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[47.3, 46.3, 44.4, 42.4, 40.8, 47.8, 46.3, 42.8, 40.3, 39.0]","[115, 115, 115, 115, 115]","[32145, 32146, 32147, 32148, 32149]","[318.15, 323.15, 333.15, 343.15, 353.15]","[47.3, 46.3, 44.4, 42.4, 40.8]","[124, 124, 124, 124, 124]","[34015, 34016, 34017, 34018, 34019]","[313.15, 323.15, 343.15, 363.15, 373.15]","[47.8, 46.3, 42.8, 40.3, 39.0]",,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 205, 205, 205, 210, 210]","[37835, 37836, 37837, 37838, 37839, 51567, 51568, 51569, 52612, 52613]","[308.15, 318.15, 328.15, 338.15, 348.15, 312.75, 322.55, 332.55, 303.0, 323.0]","[1290.0, 1120.0, 970.0, 861.0, 744.0, 737.0, 639.0, 502.0, 264.0, 203.6]","[92, 92, 92, 92, 92]","[37835, 37836, 37837, 37838, 37839]","[308.15, 318.15, 328.15, 338.15, 348.15]","[1290.0, 1120.0, 970.0, 861.0, 744.0]","[205, 205, 205]","[51567, 51568, 51569]","[312.75, 322.55, 332.55]","[737.0, 639.0, 502.0]",,,,,,,,,,,,,,,,,"[210, 210]","[52612, 52613]","[303.0, 323.0]","[264.0, 203.6]"
"[117, 117, 117, 117, 117, 48, 48, 48, 48, 48]","[32520, 32521, 32522, 32523, 32524, 33225, 33226, 33227, 33228, 33229]","[318.15, 323.15, 333.15, 343.15, 353.15, 308.15, 318.15, 328.15, 338.15, 348.15]","[34.6, 33.8, 32.6, 31.8, 30.9, 23.6, 22.5, 21.7, 20.7, 20.0]","[48, 48, 48, 48, 48]","[33225, 33226, 33227, 33228, 33229]","[308.15, 318.15, 328.15, 338.15, 348.15]","[23.6, 22.5, 21.7, 20.7, 20.0]","[117, 117, 117, 117, 117]","[32520, 32521, 32522, 32523, 32524]","[318.15, 323.15, 333.15, 343.15, 353.15]","[34.6, 33.8, 32.6, 31.8, 30.9]",,,,,,,,,,,,,,,,,,,,
"[117, 117, 117, 117, 117, 48, 48, 48, 48, 48]","[32580, 32581, 32582, 32583, 32584, 33195, 33196, 33197, 33198, 33199]","[318.15, 323.15, 333.15, 343.15, 353.15, 308.15, 318.15, 328.15, 338.15, 348.15]","[374.0, 356.0, 325.0, 300.0, 277.0, 258.0, 228.0, 206.0, 187.0, 170.0]","[48, 48, 48, 48, 48]","[33195, 33196, 33197, 33198, 33199]","[308.15, 318.15, 328.15, 338.15, 348.15]","[258.0, 228.0, 206.0, 187.0, 170.0]","[117, 117, 117, 117, 117]","[32580, 32581, 32582, 32583, 32584]","[318.15, 323.15, 333.15, 343.15, 353.15]","[374.0, 356.0, 325.0, 300.0, 277.0]",,,,,,,,,,,,,,,,,,,,
"[179, 179, 179, 179, 199, 199, 199, 206, 206, 206]","[45816, 45817, 45818, 45819, 49221, 49222, 49223, 51822, 51823, 51824]","[343.15, 353.15, 363.15, 373.15, 313.15, 323.15, 333.15, 315.9, 325.3, 334.8]","[10.93, 10.69, 10.38, 10.19, 4.8, 5.17, 5.51, 2.38, 2.43, 2.36]","[179, 179, 179, 179]","[45816, 45817, 45818, 45819]","[343.15, 353.15, 363.15, 373.15]","[10.93, 10.69, 10.38, 10.19]","[206, 206, 206]","[51822, 51823, 51824]","[315.9, 325.3, 334.8]","[2.38, 2.43, 2.36]","[199, 199, 199]","[49221, 49222, 49223]","[313.15, 323.15, 333.15]","[4.8, 5.17, 5.51]",,,,,,,,,,,,,,,,
"[120, 120, 120, 120, 120, 134, 134, 134, 134, 199]","[32950, 32951, 32952, 32953, 32954, 43252, 43253, 43254, 43255, 52805]","[303.15, 303.15, 303.15, 318.15, 318.15, 293.15, 303.15, 313.15, 323.15, 313.15]","[8.19, 8.53, 8.87, 7.79, 8.08, 13.2, 12.7, 12.2, 11.8, 9.88]","[120, 120, 120, 120, 120]","[32950, 32951, 32952, 32953, 32954]","[303.15, 303.15, 303.15, 318.15, 318.15]","[8.19, 8.53, 8.87, 7.79, 8.08]","[134, 134, 134, 134]","[43252, 43253, 43254, 43255]","[293.15, 303.15, 313.15, 323.15]","[13.2, 12.7, 12.2, 11.8]",,,,,,,,,,,,,,,,,[199],[52805],[313.15],[9.88]
"[22, 22, 22, 22, 22, 145, 145, 145, 145, 145]","[33395, 33396, 33397, 33398, 33399, 39025, 39026, 39027, 39028, 39029]","[318.15, 328.15, 338.15, 348.15, 358.15, 303.7, 313.2, 323.2, 333.3, 343.2]","[2.45, 2.48, 2.5, 2.52, 2.54, 2.78, 2.85, 2.87, 2.85, 2.84]","[145, 145, 145, 145, 145]","[39025, 39026, 39027, 39028, 39029]","[303.7, 313.2, 323.2, 333.3, 343.2]","[2.78, 2.85, 2.87, 2.85, 2.84]","[22, 22, 22, 22, 22]","[33395, 33396, 33397, 33398, 33399]","[318.15, 328.15, 338.15, 348.15, 358.15]","[2.45, 2.48, 2.5, 2.52, 2.54]",,,,,,,,,,,,,,,,,,,,
"[27, 27, 27, 27, 27, 27, 27, 189, 189, 189]","[4487, 4488, 4489, 4490, 4491, 4492, 4493, 48066, 48067, 48068]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15, 303.0, 323.0, 343.0]","[2.127, 2.107, 2.087, 2.052, 2.018, 1.986, 1.963, 2.42, 2.51, 2.47]","[27, 27, 27, 27, 27, 27, 27]","[4487, 4488, 4489, 4490, 4491, 4492, 4493]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15]","[2.127, 2.107, 2.087, 2.052, 2.018, 1.986, 1.963]","[189, 189, 189]","[48066, 48067, 48068]","[303.0, 323.0, 343.0]","[2.42, 2.51, 2.47]",,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 205, 205, 205, 210, 210, 218]","[45048, 45049, 45050, 45051, 51252, 51253, 51254, 52432, 52433, 53064]","[328.15, 338.15, 348.15, 358.15, 312.75, 322.55, 332.55, 303.0, 323.0, 303.0]","[0.553, 0.546, 0.539, 0.534, 0.59, 0.59, 0.58, 0.3, 0.3, 0.3]","[92, 92, 92, 92]","[45048, 45049, 45050, 45051]","[328.15, 338.15, 348.15, 358.15]","[0.553, 0.546, 0.539, 0.534]","[205, 205, 205]","[51252, 51253, 51254]","[312.75, 322.55, 332.55]","[0.59, 0.59, 0.58]",,,,,,,,,,,,,,,,,"[218, 210, 210]","[53064, 52432, 52433]","[303.0, 303.0, 323.0]","[0.3, 0.3, 0.3]"
"[27, 27, 27, 27, 27, 27, 27, 189, 189, 189]","[4571, 4572, 4573, 4574, 4575, 4576, 4577, 48069, 48070, 48071]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15, 303.0, 323.0, 343.0]","[70.5, 60.9, 49.7, 39.6, 31.2, 27.5, 21.9, 53.7, 46.2, 38.9]","[27, 27, 27, 27, 27, 27, 27]","[4571, 4572, 4573, 4574, 4575, 4576, 4577]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15]","[70.5, 60.9, 49.7, 39.6, 31.2, 27.5, 21.9]","[189, 189, 189]","[48069, 48070, 48071]","[303.0, 323.0, 343.0]","[53.7, 46.2, 38.9]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94]","[7654, 7655, 7656, 7657, 7658, 7659, 45144, 45145, 45146, 45147]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 343.15, 353.15, 363.15, 373.15]","[0.834, 0.873, 0.913, 0.952, 0.991, 1.03, 0.8, 0.83, 0.84, 0.85]","[94, 94, 94, 94]","[45144, 45145, 45146, 45147]","[343.15, 353.15, 363.15, 373.15]","[0.8, 0.83, 0.84, 0.85]","[47, 47, 47, 47, 47, 47]","[7654, 7655, 7656, 7657, 7658, 7659]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[0.834, 0.873, 0.913, 0.952, 0.991, 1.03]",,,,,,,,,,,,,,,,,,,,
"[27, 27, 27, 27, 27, 27, 27, 189, 189, 189]","[4543, 4544, 4545, 4546, 4547, 4548, 4549, 48063, 48064, 48065]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15, 303.0, 323.0, 343.0]","[154.0, 138.0, 124.0, 111.0, 104.0, 96.0, 90.4, 201.5, 172.6, 138.5]","[27, 27, 27, 27, 27, 27, 27]","[4543, 4544, 4545, 4546, 4547, 4548, 4549]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15]","[154.0, 138.0, 124.0, 111.0, 104.0, 96.0, 90.4]","[189, 189, 189]","[48063, 48064, 48065]","[303.0, 323.0, 343.0]","[201.5, 172.6, 138.5]",,,,,,,,,,,,,,,,,,,,
"[27, 27, 27, 27, 27, 27, 27, 189, 189, 189]","[4536, 4537, 4538, 4539, 4540, 4541, 4542, 48054, 48055, 48056]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15, 303.0, 323.0, 343.0]","[101.0, 95.0, 90.6, 85.3, 77.4, 74.5, 69.5, 124.9, 113.2, 64.8]","[27, 27, 27, 27, 27, 27, 27]","[4536, 4537, 4538, 4539, 4540, 4541, 4542]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15]","[101.0, 95.0, 90.6, 85.3, 77.4, 74.5, 69.5]","[189, 189, 189]","[48054, 48055, 48056]","[303.0, 323.0, 343.0]","[124.9, 113.2, 64.8]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32115, 32116, 32117, 32118, 32119, 34050, 34051, 34052, 34053, 34054]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[2.17, 2.2, 2.26, 2.3, 2.35, 2.07, 2.14, 2.3, 2.43, 2.48]","[115, 115, 115, 115, 115]","[32115, 32116, 32117, 32118, 32119]","[318.15, 323.15, 333.15, 343.15, 353.15]","[2.17, 2.2, 2.26, 2.3, 2.35]","[124, 124, 124, 124, 124]","[34050, 34051, 34052, 34053, 34054]","[313.15, 323.15, 343.15, 363.15, 373.15]","[2.07, 2.14, 2.3, 2.43, 2.48]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32105, 32106, 32107, 32108, 32109, 34060, 34061, 34062, 34063, 34064]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[3.46, 3.5, 3.56, 3.61, 3.67, 3.36, 3.47, 3.58, 3.74, 3.81]","[115, 115, 115, 115, 115]","[32105, 32106, 32107, 32108, 32109]","[318.15, 323.15, 333.15, 343.15, 353.15]","[3.46, 3.5, 3.56, 3.61, 3.67]","[124, 124, 124, 124, 124]","[34060, 34061, 34062, 34063, 34064]","[313.15, 323.15, 343.15, 363.15, 373.15]","[3.36, 3.47, 3.58, 3.74, 3.81]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32010, 32011, 32012, 32013, 32014, 34115, 34116, 34117, 34118, 34119]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[1.36, 1.38, 1.42, 1.46, 1.49, 1.34, 1.39, 1.48, 1.56, 1.6]","[115, 115, 115, 115, 115]","[32010, 32011, 32012, 32013, 32014]","[318.15, 323.15, 333.15, 343.15, 353.15]","[1.36, 1.38, 1.42, 1.46, 1.49]","[124, 124, 124, 124, 124]","[34115, 34116, 34117, 34118, 34119]","[313.15, 323.15, 343.15, 363.15, 373.15]","[1.34, 1.39, 1.48, 1.56, 1.6]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32100, 32101, 32102, 32103, 32104, 34090, 34091, 34092, 34093, 34094]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[0.55, 0.545, 0.538, 0.53, 0.525, 0.533, 0.525, 0.52, 0.519, 0.521]","[115, 115, 115, 115, 115]","[32100, 32101, 32102, 32103, 32104]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.55, 0.545, 0.538, 0.53, 0.525]","[124, 124, 124, 124, 124]","[34090, 34091, 34092, 34093, 34094]","[313.15, 323.15, 343.15, 363.15, 373.15]","[0.533, 0.525, 0.52, 0.519, 0.521]",,,,,,,,,,,,,,,,,,,,
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23164, 23165, 23166, 23167, 23168, 23169, 40300, 40301, 40302, 40303]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[0.96, 0.97, 0.99, 0.99, 1.0, 1.03, 100.0, 85.0, 72.0, 62.0]","[88, 88, 88, 88, 88, 88]","[23164, 23165, 23166, 23167, 23168, 23169]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[0.96, 0.97, 0.99, 0.99, 1.0, 1.03]","[155, 155, 155, 155]","[40300, 40301, 40302, 40303]","[343.15, 353.15, 363.15, 373.15]","[100.0, 85.0, 72.0, 62.0]",,,,,,,,,,,,,,,,,,,,
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23158, 23159, 23160, 23161, 23162, 23163, 40316, 40317, 40318, 40319]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.31, 1.36, 1.35, 1.37, 1.37, 1.41, 0.74, 0.72, 0.72, 0.69]","[88, 88, 88, 88, 88, 88]","[23158, 23159, 23160, 23161, 23162, 23163]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[1.31, 1.36, 1.35, 1.37, 1.37, 1.41]","[155, 155, 155, 155]","[40316, 40317, 40318, 40319]","[343.15, 353.15, 363.15, 373.15]","[0.74, 0.72, 0.72, 0.69]",,,,,,,,,,,,,,,,,,,,
"[143, 143, 143, 143, 143, 134, 134, 134, 134, 213]","[38420, 38421, 38422, 38423, 38424, 43336, 43337, 43338, 43339, 52677]","[323.15, 333.15, 343.15, 353.15, 363.15, 293.15, 303.15, 313.15, 323.15, 298.0]","[10.11, 9.37, 8.97, 8.44, 8.19, 11.2, 10.7, 10.2, 9.81, 11.4]","[134, 134, 134, 134]","[43336, 43337, 43338, 43339]","[293.15, 303.15, 313.15, 323.15]","[11.2, 10.7, 10.2, 9.81]","[143, 143, 143, 143, 143]","[38420, 38421, 38422, 38423, 38424]","[323.15, 333.15, 343.15, 353.15, 363.15]","[10.11, 9.37, 8.97, 8.44, 8.19]",,,,,,,,,,,,,,,,,[213],[52677],[298.0],[11.4]
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23140, 23141, 23142, 23143, 23144, 23145, 40328, 40329, 40330, 40331]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[10.8, 11.0, 10.6, 10.7, 10.2, 10.4, 8.1, 7.7, 7.5, 7.1]","[88, 88, 88, 88, 88, 88]","[23140, 23141, 23142, 23143, 23144, 23145]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[10.8, 11.0, 10.6, 10.7, 10.2, 10.4]","[155, 155, 155, 155]","[40328, 40329, 40330, 40331]","[343.15, 353.15, 363.15, 373.15]","[8.1, 7.7, 7.5, 7.1]",,,,,,,,,,,,,,,,,,,,
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23128, 23129, 23130, 23131, 23132, 23133, 40324, 40325, 40326, 40327]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[17.6, 18.3, 17.1, 17.9, 16.9, 17.0, 6.6, 6.5, 6.5, 6.4]","[88, 88, 88, 88, 88, 88]","[23128, 23129, 23130, 23131, 23132, 23133]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[17.6, 18.3, 17.1, 17.9, 16.9, 17.0]","[155, 155, 155, 155]","[40324, 40325, 40326, 40327]","[343.15, 353.15, 363.15, 373.15]","[6.6, 6.5, 6.5, 6.4]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32015, 32016, 32017, 32018, 32019, 33985, 33986, 33987, 33988, 33989]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[76.0, 73.6, 68.9, 64.7, 60.9, 79.1, 74.6, 66.5, 60.2, 53.6]","[115, 115, 115, 115, 115]","[32015, 32016, 32017, 32018, 32019]","[318.15, 323.15, 333.15, 343.15, 353.15]","[76.0, 73.6, 68.9, 64.7, 60.9]","[124, 124, 124, 124, 124]","[33985, 33986, 33987, 33988, 33989]","[313.15, 323.15, 343.15, 363.15, 373.15]","[79.1, 74.6, 66.5, 60.2, 53.6]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32025, 32026, 32027, 32028, 32029, 34185, 34186, 34187, 34188, 34189]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[2.33, 2.35, 2.39, 2.43, 2.47, 2.35, 2.36, 2.48, 2.57, 2.61]","[115, 115, 115, 115, 115]","[32025, 32026, 32027, 32028, 32029]","[318.15, 323.15, 333.15, 343.15, 353.15]","[2.33, 2.35, 2.39, 2.43, 2.47]","[124, 124, 124, 124, 124]","[34185, 34186, 34187, 34188, 34189]","[313.15, 323.15, 343.15, 363.15, 373.15]","[2.35, 2.36, 2.48, 2.57, 2.61]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32030, 32031, 32032, 32033, 32034, 34155, 34156, 34157, 34158, 34159]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[0.905, 0.917, 0.942, 0.963, 0.986, 0.907, 0.91, 0.978, 1.04, 1.06]","[115, 115, 115, 115, 115]","[32030, 32031, 32032, 32033, 32034]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.905, 0.917, 0.942, 0.963, 0.986]","[124, 124, 124, 124, 124]","[34155, 34156, 34157, 34158, 34159]","[313.15, 323.15, 343.15, 363.15, 373.15]","[0.907, 0.91, 0.978, 1.04, 1.06]",,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32070, 32071, 32072, 32073, 32074, 34190, 34191, 34192, 34193, 34194]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[0.67, 0.676, 0.68, 0.684, 0.687, 0.659, 0.668, 0.693, 0.72, 0.728]","[115, 115, 115, 115, 115]","[32070, 32071, 32072, 32073, 32074]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.67, 0.676, 0.68, 0.684, 0.687]","[124, 124, 124, 124, 124]","[34190, 34191, 34192, 34193, 34194]","[313.15, 323.15, 343.15, 363.15, 373.15]","[0.659, 0.668, 0.693, 0.72, 0.728]",,,,,,,,,,,,,,,,,,,,
"[143, 143, 143, 143, 143, 134, 134, 134, 134, 213]","[38345, 38346, 38347, 38348, 38349, 43308, 43309, 43310, 43311, 52671]","[323.15, 333.15, 343.15, 353.15, 363.15, 293.15, 303.15, 313.15, 323.15, 298.0]","[8.92, 8.54, 8.0, 8.0, 7.52, 10.3, 9.78, 9.26, 8.73, 10.1]","[134, 134, 134, 134]","[43308, 43309, 43310, 43311]","[293.15, 303.15, 313.15, 323.15]","[10.3, 9.78, 9.26, 8.73]","[143, 143, 143, 143, 143]","[38345, 38346, 38347, 38348, 38349]","[323.15, 333.15, 343.15, 353.15, 363.15]","[8.92, 8.54, 8.0, 8.0, 7.52]",,,,,,,,,,,,,,,,,[213],[52671],[298.0],[10.1]
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32075, 32076, 32077, 32078, 32079, 34120, 34121, 34122, 34123, 34124]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[0.851, 0.868, 0.901, 0.931, 0.962, 0.807, 0.845, 0.929, 1.01, 1.05]","[115, 115, 115, 115, 115]","[32075, 32076, 32077, 32078, 32079]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.851, 0.868, 0.901, 0.931, 0.962]","[124, 124, 124, 124, 124]","[34120, 34121, 34122, 34123, 34124]","[313.15, 323.15, 343.15, 363.15, 373.15]","[0.807, 0.845, 0.929, 1.01, 1.05]",,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 205, 205, 205, 210, 210, 218]","[45096, 45097, 45098, 45099, 51597, 51598, 51599, 52428, 52429, 53065]","[328.15, 338.15, 348.15, 358.15, 312.75, 322.55, 332.55, 303.0, 323.0, 303.0]","[4.5, 4.43, 4.38, 4.34, 4.56, 4.48, 4.42, 2.3, 2.2, 2.3]","[92, 92, 92, 92]","[45096, 45097, 45098, 45099]","[328.15, 338.15, 348.15, 358.15]","[4.5, 4.43, 4.38, 4.34]","[205, 205, 205]","[51597, 51598, 51599]","[312.75, 322.55, 332.55]","[4.56, 4.48, 4.42]",,,,,,,,,,,,,,,,,"[218, 210, 210]","[53065, 52428, 52429]","[303.0, 303.0, 323.0]","[2.3, 2.3, 2.2]"
